worker_id,date,daily_earnings,tier,day_of_week,zone_demand_factor,seasonal_multiplier,avg_weekly_earnings_4w
W0115,2025-02-25,567.63,0,1,1.27,0.86,633.84
W0115,2025-02-26,698.05,0,2,1.2,1.12,631.19
W0115,2025-02-27,598.47,0,3,1.22,0.82,633.76
W0115,2025-02-28,709.66,0,4,1.08,1.2,632.45
W0116,2025-02-01,2027.14,2,5,1.28,1.15,1925.78
W0116,2025-02-02,1101.2,2,6,0.97,0.83,2027.14
W0116,2025-02-03,1062.73,2,0,0.85,1.02,1564.17
W0116,2025-02-04,1469.12,2,1,1.06,1.14,1397.02
W0116,2025-02-05,1275.82,2,2,1.09,0.99,1415.05
W0116,2025-02-06,1052.21,2,3,0.84,1.07,1387.2
W0116,2025-02-07,1561.02,2,4,1.21,0.99,1331.37
W0116,2025-02-08,1036.17,2,5,0.88,0.93,1364.18
W0116,2025-02-09,1517.33,2,6,1.09,0.98,1323.18
W0116,2025-02-10,1306.96,2,0,1.24,0.96,1344.75
W0116,2025-02-11,1191.96,2,1,0.95,1.05,1340.97
W0116,2025-02-12,994.9,2,2,0.96,0.86,1327.42
W0116,2025-02-13,1527.15,2,3,1.23,1.03,1299.71
W0116,2025-02-14,1132.02,2,4,1.13,0.88,1317.21
W0116,2025-02-15,2007.28,2,5,1.21,1.17,1303.98
W0116,2025-02-16,1010.63,2,6,0.89,0.86,1350.87
W0116,2025-02-17,1043.53,2,0,0.85,1.01,1329.6
W0116,2025-02-18,965.23,2,1,0.86,0.94,1312.77
W0116,2025-02-19,1211.38,2,2,0.83,1.15,1293.47
W0116,2025-02-20,907.77,2,3,0.9,0.87,1289.15
W0116,2025-02-21,1463.75,2,4,1.3,0.89,1270.08
W0116,2025-02-22,1299.86,2,5,0.81,1.15,1279.3
W0116,2025-02-23,1466.47,2,6,0.86,1.18,1280.23
W0116,2025-02-24,813.04,2,0,0.9,0.82,1288.33
W0116,2025-02-25,1085.9,2,1,1.02,0.88,1268.53
W0116,2025-02-26,1161.87,2,2,0.86,1.19,1261.22
W0116,2025-02-27,1268.14,2,3,1.05,1.03,1257.4
W0116,2025-02-28,1271.32,2,4,0.9,1.18,1257.8
W0117,2025-02-01,1554.12,2,5,1.17,0.94,1476.41
W0117,2025-02-02,1210.87,2,6,0.85,1.0,1554.12
W0117,2025-02-03,1535.44,2,0,1.05,1.18,1382.5
W0117,2025-02-04,1435.11,2,1,1.01,1.18,1433.48
W0117,2025-02-05,952.04,2,2,0.85,0.94,1433.88
W0117,2025-02-06,1632.53,2,3,1.27,1.06,1337.52
W0117,2025-02-07,1125.98,2,4,0.91,1.08,1386.69
W0117,2025-02-08,1372.45,2,5,1.24,0.81,1349.44
W0117,2025-02-09,1874.88,2,6,1.16,1.16,1352.32
W0117,2025-02-10,944.03,2,0,0.8,1.01,1410.38
W0117,2025-02-11,1098.89,2,1,0.87,0.99,1363.75
W0117,2025-02-12,1204.33,2,2,0.9,1.1,1339.67
W0117,2025-02-13,1220.15,2,3,0.95,1.05,1328.39
W0117,2025-02-14,1031.98,2,4,0.89,1.01,1320.06
W0117,2025-02-15,1320.32,2,5,0.88,1.12,1299.49
W0117,2025-02-16,1427.07,2,6,1.19,0.81,1300.87
W0117,2025-02-17,1177.89,2,0,1.0,0.95,1308.76
W0117,2025-02-18,728.78,2,1,0.81,0.81,1301.06
W0117,2025-02-19,959.64,2,2,0.81,0.99,1269.27
W0117,2025-02-20,1196.21,2,3,1.0,1.02,1252.97
W0117,2025-02-21,1554.54,2,4,1.18,1.09,1250.14
W0117,2025-02-22,1232.18,2,5,0.97,0.89,1264.63
W0117,2025-02-23,1294.72,2,6,0.83,1.19,1263.16
W0117,2025-02-24,1449.72,2,0,1.02,1.14,1264.53
W0117,2025-02-25,1046.0,2,1,1.2,0.8,1272.24
W0117,2025-02-26,1053.82,2,2,0.93,0.93,1263.19
W0117,2025-02-27,1504.08,2,3,1.07,1.18,1255.14
W0117,2025-02-28,1404.18,2,4,1.05,1.13,1264.36
W0118,2025-02-01,938.75,1,5,1.09,0.85,891.81
W0118,2025-02-02,1231.23,1,6,1.13,1.1,938.75
W0118,2025-02-03,839.0,1,0,0.94,1.05,1084.99
W0118,2025-02-04,952.93,1,1,1.17,0.92,1002.99
W0118,2025-02-05,915.52,1,2,1.16,0.98,990.48
W0118,2025-02-06,965.25,1,3,1.29,0.91,975.49
W0118,2025-02-07,968.35,1,4,1.25,0.93,973.78
W0118,2025-02-08,1368.97,1,5,1.17,1.14,973.0
W0118,2025-02-09,1282.91,1,6,1.2,1.05,1022.5
W0118,2025-02-10,1074.67,1,0,1.12,1.13,1051.43
W0118,2025-02-11,807.81,1,1,0.92,0.96,1053.76
W0118,2025-02-12,924.25,1,2,1.23,0.88,1031.4
W0118,2025-02-13,1114.06,1,3,1.23,1.19,1022.47
W0118,2025-02-14,884.33,1,4,1.03,0.91,1029.52
W0118,2025-02-15,1080.19,1,5,1.02,1.1,1019.14
W0118,2025-02-16,1120.66,1,6,1.3,0.87,1023.21
W0118,2025-02-17,1148.26,1,0,1.24,1.11,1029.3
W0118,2025-02-18,1166.61,1,1,1.23,1.11,1036.3
W0118,2025-02-19,867.3,1,2,0.93,1.11,1043.54
W0118,2025-02-20,769.03,1,3,1.07,0.84,1034.27
W0118,2025-02-21,1296.52,1,4,1.29,1.13,1021.0
W0118,2025-02-22,858.11,1,5,0.86,0.94,1034.12
W0118,2025-02-23,1331.14,1,6,1.08,1.18,1026.12
W0118,2025-02-24,1177.15,1,0,1.21,1.15,1039.38
W0118,2025-02-25,738.32,1,1,1.06,0.86,1045.12
W0118,2025-02-26,763.12,1,2,0.9,1.1,1032.85
W0118,2025-02-27,943.36,1,3,1.06,1.11,1022.48
W0118,2025-02-28,680.3,1,4,0.82,1.01,1019.55
W0119,2025-02-01,777.38,0,5,1.07,1.08,738.51
W0119,2025-02-02,808.91,0,6,1.14,1.05,777.38
W0119,2025-02-03,572.39,0,0,0.91,1.17,793.14
W0119,2025-02-04,621.91,0,1,1.28,0.97,719.56
W0119,2025-02-05,455.56,0,2,0.9,0.82,695.15
W0119,2025-02-06,540.2,0,3,0.99,1.01,647.23
W0119,2025-02-07,515.03,0,4,1.01,0.99,629.39
W0119,2025-02-08,588.0,0,5,0.95,0.83,613.05
W0119,2025-02-09,635.39,0,6,1.13,0.88,609.92
W0119,2025-02-10,547.79,0,0,1.18,0.86,612.75
W0119,2025-02-11,626.73,0,1,1.04,0.86,606.26
W0119,2025-02-12,657.24,0,2,1.29,0.96,608.12
W0119,2025-02-13,437.75,0,3,0.88,0.97,612.21
W0119,2025-02-14,459.17,0,4,0.98,0.89,598.79
W0119,2025-02-15,692.85,0,5,1.27,0.86,588.82
W0119,2025-02-16,574.4,0,6,1.14,0.88,595.75
W0119,2025-02-17,441.22,0,0,0.94,0.93,594.42
W0119,2025-02-18,601.21,0,1,1.06,1.11,585.41
W0119,2025-02-19,452.42,0,2,1.1,0.89,586.29
W0119,2025-02-20,647.19,0,3,1.07,1.04,579.24
W0119,2025-02-21,558.73,0,4,0.88,1.15,582.64
W0119,2025-02-22,845.72,0,5,1.24,1.18,581.5
W0119,2025-02-23,685.46,0,6,1.22,0.9,593.51
W0119,2025-02-24,741.01,0,0,1.15,1.15,597.51
W0119,2025-02-25,504.93,0,1,1.04,0.92,603.49
W0119,2025-02-26,756.25,0,2,1.17,1.18,599.54
W0119,2025-02-27,643.17,0,3,1.23,0.9,605.57
W0119,2025-02-28,566.27,0,4,1.15,0.97,606.96
W0120,2025-02-01,500.82,0,5,0.83,0.84,475.78
W0120,2025-02-02,784.73,0,6,1.25,1.06,500.82
W0120,2025-02-03,554.34,0,0,1.13,0.9,642.78
W0120,2025-02-04,637.94,0,1,1.16,0.99,613.3
W0120,2025-02-05,497.61,0,2,1.09,0.89,619.46
W0120,2025-02-06,823.84,0,3,1.3,1.13,595.09
W0120,2025-02-07,532.3,0,4,1.04,1.04,633.21
W0120,2025-02-08,811.83,0,5,1.24,1.07,618.8
W0120,2025-02-09,647.06,0,6,0.85,1.14,642.93
W0120,2025-02-10,646.56,0,0,1.28,0.9,643.39
W0120,2025-02-11,574.43,0,1,1.09,1.08,643.7
W0120,2025-02-12,467.38,0,2,1.16,0.82,637.41
W0120,2025-02-13,506.93,0,3,1.12,0.98,623.24
W0120,2025-02-14,457.32,0,4,0.82,0.96,614.29
W0120,2025-02-15,878.65,0,5,1.2,1.1,603.08
W0120,2025-02-16,582.3,0,6,0.89,1.05,621.45
W0120,2025-02-17,555.95,0,0,0.95,0.96,619.0
W0120,2025-02-18,656.04,0,1,1.25,0.94,615.29
W0120,2025-02-19,628.68,0,2,1.14,0.94,617.56
W0120,2025-02-20,600.05,0,3,1.19,0.93,618.14
W0120,2025-02-21,667.58,0,4,1.15,1.05,617.24
W0120,2025-02-22,776.67,0,5,1.08,1.15,619.64
W0120,2025-02-23,870.03,0,6,1.17,1.1,626.77
W0120,2025-02-24,486.22,0,0,0.84,0.94,637.35
W0120,2025-02-25,701.74,0,1,1.07,1.12,631.05
W0120,2025-02-26,602.05,0,2,0.95,1.17,633.88
W0120,2025-02-27,397.29,0,3,0.85,0.96,632.66
W0120,2025-02-28,521.64,0,4,1.18,0.88,623.94
W0121,2025-02-01,1167.22,1,5,1.23,0.99,1108.86
W0121,2025-02-02,766.42,1,6,0.88,0.87,1167.22
W0121,2025-02-03,624.34,1,0,0.89,0.92,966.82
W0121,2025-02-04,820.89,1,1,0.95,1.02,852.66
W0121,2025-02-05,813.99,1,2,0.89,1.05,844.72
W0121,2025-02-06,1163.79,1,3,1.16,1.17,838.57
W0121,2025-02-07,1122.74,1,4,1.13,1.14,892.78
W0121,2025-02-08,864.58,1,5,0.98,0.85,925.63
W0121,2025-02-09,1365.77,1,6,1.22,1.09,918.0
W0121,2025-02-10,953.98,1,0,1.29,0.93,967.75
W0121,2025-02-11,874.8,1,1,0.91,1.13,966.37
W0121,2025-02-12,924.06,1,2,1.3,0.81,958.05
W0121,2025-02-13,855.14,1,3,0.91,1.08,955.21
W0121,2025-02-14,1071.1,1,4,1.02,1.12,947.52
W0121,2025-02-15,852.34,1,5,0.87,0.92,956.34
W0121,2025-02-16,1016.37,1,6,1.02,1.02,949.41
W0121,2025-02-17,615.39,1,0,0.9,0.87,953.6
W0121,2025-02-18,1068.86,1,1,1.09,1.16,933.7
W0121,2025-02-19,771.14,1,2,0.99,0.9,941.21
W0121,2025-02-20,943.88,1,3,1.2,0.97,932.26
W0121,2025-02-21,980.59,1,4,0.98,1.17,932.84
W0121,2025-02-22,964.27,1,5,0.84,1.08,935.11
W0121,2025-02-23,1302.01,1,6,1.21,1.08,936.44
W0121,2025-02-24,1263.76,1,0,1.26,1.19,952.33
W0121,2025-02-25,1061.26,1,1,1.15,1.01,965.31
W0121,2025-02-26,784.34,1,2,0.91,0.94,969.15
W0121,2025-02-27,1178.6,1,3,1.15,1.19,962.04
W0121,2025-02-28,861.15,1,4,0.93,1.13,970.06
W0122,2025-02-01,1164.35,1,5,1.03,0.98,1106.13
W0122,2025-02-02,861.53,1,6,0.81,0.98,1164.35
W0122,2025-02-03,1046.95,1,0,1.25,0.99,1012.94
W0122,2025-02-04,965.47,1,1,0.98,1.18,1024.28
W0122,2025-02-05,728.51,1,2,0.94,0.9,1009.58
W0122,2025-02-06,899.79,1,3,1.1,0.97,953.36
W0122,2025-02-07,794.02,1,4,1.18,0.85,944.43
W0122,2025-02-08,1065.03,1,5,0.95,1.08,922.95
W0122,2025-02-09,962.34,1,6,0.92,1.12,940.71
W0122,2025-02-10,1176.36,1,0,1.29,1.03,943.11
W0122,2025-02-11,1323.34,1,1,1.23,1.19,966.44
W0122,2025-02-12,1055.79,1,2,1.09,1.11,998.88
W0122,2025-02-13,567.22,1,3,0.84,0.83,1003.62
W0122,2025-02-14,925.65,1,4,0.9,1.19,970.05
W0122,2025-02-15,1557.4,1,5,1.19,1.2,966.88
W0122,2025-02-16,1075.7,1,6,1.16,0.93,1006.25
W0122,2025-02-17,882.28,1,0,1.0,1.08,1010.59
W0122,2025-02-18,750.04,1,1,0.99,0.99,1003.04
W0122,2025-02-19,890.47,1,2,1.22,0.87,988.99
W0122,2025-02-20,809.27,1,3,1.02,0.9,983.8
W0122,2025-02-21,664.45,1,4,0.85,0.9,975.08
W0122,2025-02-22,968.78,1,5,1.12,0.83,960.28
W0122,2025-02-23,833.0,1,6,0.85,0.9,960.67
W0122,2025-02-24,837.79,1,0,1.14,0.84,955.12
W0122,2025-02-25,853.55,1,1,0.8,1.19,950.23
W0122,2025-02-26,907.91,1,2,0.95,1.12,946.36
W0122,2025-02-27,899.98,1,3,1.08,0.95,944.88
W0122,2025-02-28,964.99,1,4,1.12,1.0,943.22
W0123,2025-02-01,793.55,0,5,1.07,1.19,753.87
W0123,2025-02-02,527.78,0,6,0.99,0.87,793.55
W0123,2025-02-03,653.15,0,0,1.22,1.11,660.66
W0123,2025-02-04,584.83,0,1,1.02,1.05,658.16
W0123,2025-02-05,817.12,0,2,1.27,1.16,639.83
W0123,2025-02-06,792.88,0,3,1.27,1.17,675.29
W0123,2025-02-07,474.68,0,4,0.85,1.07,694.88
W0123,2025-02-08,460.99,0,5,0.85,0.88,663.43
W0123,2025-02-09,612.95,0,6,1.11,0.93,638.12
W0123,2025-02-10,693.09,0,0,1.19,1.18,635.33
W0123,2025-02-11,516.5,0,1,1.13,0.83,641.1
W0123,2025-02-12,731.6,0,2,1.28,1.0,629.77
W0123,2025-02-13,673.74,0,3,1.2,0.82,638.26
W0123,2025-02-14,703.24,0,4,1.04,1.14,640.99
W0123,2025-02-15,819.29,0,5,1.13,1.1,645.44
W0123,2025-02-16,832.87,0,6,1.13,1.16,657.03
W0123,2025-02-17,641.95,0,0,1.15,1.01,668.02
W0123,2025-02-18,367.73,0,1,0.94,0.85,666.48
W0123,2025-02-19,561.4,0,2,1.18,0.92,649.89
W0123,2025-02-20,508.22,0,3,0.99,1.0,645.23
W0123,2025-02-21,487.71,0,4,1.05,0.93,638.38
W0123,2025-02-22,748.54,0,5,1.05,1.11,631.2
W0123,2025-02-23,620.02,0,6,1.14,0.82,636.54
W0123,2025-02-24,776.25,0,0,1.25,1.1,635.82
W0123,2025-02-25,515.46,0,1,1.09,0.87,641.67
W0123,2025-02-26,544.58,0,2,0.81,1.19,636.62
W0123,2025-02-27,421.28,0,3,0.99,0.94,633.08
W0123,2025-02-28,586.29,0,4,1.14,0.97,625.24
W0124,2025-02-01,1194.25,1,5,1.05,1.14,1134.54
W0124,2025-02-02,865.58,1,6,0.91,0.98,1194.25
W0124,2025-02-03,706.25,1,0,0.91,0.93,1029.92
W0124,2025-02-04,915.84,1,1,1.09,1.05,922.03
W0124,2025-02-05,682.3,1,2,0.82,0.95,920.48
W0124,2025-02-06,922.12,1,3,0.95,1.16,872.84
W0124,2025-02-07,1108.62,1,4,1.13,1.17,881.06
W0124,2025-02-08,926.0,1,5,0.99,0.89,913.57
W0124,2025-02-09,834.71,1,6,1.0,0.86,915.12
W0124,2025-02-10,1119.21,1,0,1.26,1.07,906.19
W0124,2025-02-11,1100.24,1,1,1.16,1.16,927.49
W0124,2025-02-12,1234.22,1,2,1.13,1.17,943.19
W0124,2025-02-13,701.69,1,3,1.0,0.8,967.44
W0124,2025-02-14,869.01,1,4,1.22,0.88,947.0
W0124,2025-02-15,1041.74,1,5,1.19,0.9,941.43
W0124,2025-02-16,992.34,1,6,1.18,0.85,948.12
W0124,2025-02-17,654.82,1,0,0.84,0.85,950.88
W0124,2025-02-18,786.95,1,1,0.83,1.01,933.47
W0124,2025-02-19,898.92,1,2,0.88,1.1,925.33
W0124,2025-02-20,867.57,1,3,1.15,0.91,923.94
W0124,2025-02-21,904.75,1,4,0.94,1.14,921.12
W0124,2025-02-22,1218.27,1,5,1.0,1.15,920.34
W0124,2025-02-23,930.8,1,6,0.84,1.14,933.88
W0124,2025-02-24,741.02,1,0,1.04,0.84,933.75
W0124,2025-02-25,735.66,1,1,0.82,0.96,925.72
W0124,2025-02-26,722.9,1,2,0.83,0.97,918.12
W0124,2025-02-27,845.66,1,3,0.99,1.1,910.61
W0124,2025-02-28,991.0,1,4,1.13,1.0,908.2
W0125,2025-02-01,2052.9,2,5,1.29,1.11,1950.25
W0125,2025-02-02,1398.75,2,6,0.88,1.14,2052.9
W0125,2025-02-03,1060.52,2,0,0.89,0.98,1725.82
W0125,2025-02-04,1391.96,2,1,0.99,1.18,1504.06
W0125,2025-02-05,1089.86,2,2,1.05,0.89,1476.03
W0125,2025-02-06,1095.09,2,3,1.16,0.81,1398.8
W0125,2025-02-07,1362.29,2,4,1.02,1.14,1348.18
W0125,2025-02-08,1235.67,2,5,0.88,1.02,1350.2
W0125,2025-02-09,1090.09,2,6,0.86,0.83,1335.88
W0125,2025-02-10,1303.3,2,0,1.16,0.93,1308.57
W0125,2025-02-11,1139.26,2,1,0.82,1.16,1308.04
W0125,2025-02-12,782.22,2,2,0.8,0.82,1292.7
W0125,2025-02-13,1276.42,2,3,0.99,1.03,1250.16
W0125,2025-02-14,937.38,2,4,0.82,1.02,1252.18
W0125,2025-02-15,1240.59,2,5,0.81,1.13,1229.69
W0125,2025-02-16,1538.07,2,6,1.14,0.95,1230.42
W0125,2025-02-17,1103.96,2,0,0.92,1.0,1249.65
W0125,2025-02-18,1470.53,2,1,1.12,0.99,1241.08
W0125,2025-02-19,1495.86,2,2,1.25,0.98,1253.83
W0125,2025-02-20,1205.06,2,3,0.94,1.09,1266.56
W0125,2025-02-21,1473.22,2,4,1.28,0.96,1263.49
W0125,2025-02-22,1609.31,2,5,1.17,0.97,1273.48
W0125,2025-02-23,1212.38,2,6,0.82,0.96,1288.74
W0125,2025-02-24,964.79,2,0,0.86,1.05,1285.42
W0125,2025-02-25,1078.15,2,1,0.9,0.96,1272.06
W0125,2025-02-26,1421.38,2,2,1.03,1.18,1264.31
W0125,2025-02-27,1148.29,2,3,1.03,0.94,1270.35
W0125,2025-02-28,1121.76,2,4,1.06,0.9,1265.83
W0126,2025-02-01,1207.34,1,5,1.16,1.03,1146.97
W0126,2025-02-02,894.54,1,6,0.98,0.99,1207.34
W0126,2025-02-03,951.52,1,0,1.2,0.95,1050.94
W0126,2025-02-04,948.47,1,1,1.04,1.02,1017.8
W0126,2025-02-05,1112.72,1,2,1.03,1.16,1000.47
W0126,2025-02-06,727.74,1,3,1.01,0.88,1022.92
W0126,2025-02-07,893.18,1,4,0.97,1.16,973.72
W0126,2025-02-08,1077.35,1,5,1.02,1.18,962.22
W0126,2025-02-09,989.17,1,6,0.9,1.03,976.61
W0126,2025-02-10,1055.42,1,0,1.18,1.06,978.0
W0126,2025-02-11,1063.17,1,1,1.09,1.12,985.74
W0126,2025-02-12,895.6,1,2,0.92,1.1,992.78
W0126,2025-02-13,927.68,1,3,1.18,0.99,984.68
W0126,2025-02-14,900.72,1,4,1.07,1.05,980.3
W0126,2025-02-15,784.71,1,5,0.82,0.84,974.62
W0126,2025-02-16,1133.28,1,6,1.23,0.93,961.96
W0126,2025-02-17,1009.66,1,0,1.27,0.94,972.66
W0126,2025-02-18,544.45,1,1,0.95,0.83,974.84
W0126,2025-02-19,922.35,1,2,1.11,0.93,950.93
W0126,2025-02-20,686.61,1,3,0.97,0.87,949.42
W0126,2025-02-21,959.73,1,4,0.95,1.12,936.28
W0126,2025-02-22,849.93,1,5,0.88,0.85,937.4
W0126,2025-02-23,1010.47,1,6,1.0,1.02,933.42
W0126,2025-02-24,894.67,1,0,1.22,0.9,936.77
W0126,2025-02-25,881.6,1,1,0.86,1.18,935.02
W0126,2025-02-26,789.35,1,2,0.82,1.15,932.88
W0126,2025-02-27,882.3,1,3,1.04,0.99,927.36
W0126,2025-02-28,964.68,1,4,1.29,0.94,925.69
W0127,2025-02-01,733.78,0,5,1.02,1.03,697.09
W0127,2025-02-02,696.81,0,6,1.14,0.94,733.78
W0127,2025-02-03,469.77,0,0,0.84,0.95,715.3
W0127,2025-02-04,796.34,0,1,1.14,1.17,633.45
W0127,2025-02-05,585.52,0,2,0.86,1.17,674.18
W0127,2025-02-06,558.56,0,3,1.12,0.92,656.44
W0127,2025-02-07,644.96,0,4,1.2,1.11,640.13
W0127,2025-02-08,828.93,0,5,1.05,1.05,640.82
W0127,2025-02-09,646.67,0,6,1.3,0.95,664.33
W0127,2025-02-10,544.93,0,0,1.25,0.81,662.37
W0127,2025-02-11,413.49,0,1,0.96,0.87,650.63
W0127,2025-02-12,551.16,0,2,0.93,1.2,629.07
W0127,2025-02-13,558.56,0,3,0.97,0.91,622.58
W0127,2025-02-14,575.74,0,4,1.13,0.93,617.65
W0127,2025-02-15,687.52,0,5,0.82,1.15,614.66
W0127,2025-02-16,542.34,0,6,0.95,0.88,619.52
W0127,2025-02-17,581.9,0,0,0.99,1.08,614.69
W0127,2025-02-18,592.49,0,1,0.98,1.01,612.76
W0127,2025-02-19,686.48,0,2,1.3,0.97,611.64
W0127,2025-02-20,454.46,0,3,0.97,0.9,615.58
W0127,2025-02-21,497.79,0,4,0.9,0.91,607.52
W0127,2025-02-22,870.01,0,5,1.14,1.12,602.3
W0127,2025-02-23,961.02,0,6,1.23,1.16,614.46
W0127,2025-02-24,501.44,0,0,0.92,0.87,629.53
W0127,2025-02-25,471.95,0,1,0.83,1.03,624.19
W0127,2025-02-26,524.89,0,2,0.84,1.09,618.1
W0127,2025-02-27,620.95,0,3,1.17,0.94,614.52
W0127,2025-02-28,703.06,0,4,1.09,1.19,614.76
W0128,2025-02-01,829.79,0,5,1.28,1.05,788.3
W0128,2025-02-02,411.86,0,6,0.83,0.86,829.79
W0128,2025-02-03,598.57,0,0,1.26,0.87,620.83
W0128,2025-02-04,578.79,0,1,1.02,1.07,613.41
W0128,2025-02-05,492.43,0,2,0.91,1.09,604.75
W0128,2025-02-06,605.06,0,3,0.9,1.13,582.29
W0128,2025-02-07,617.23,0,4,1.15,1.0,586.08
W0128,2025-02-08,742.23,0,5,1.17,1.04,590.53
W0128,2025-02-09,683.72,0,6,1.02,1.0,609.5
W0128,2025-02-10,696.15,0,0,1.24,1.03,617.74
W0128,2025-02-11,418.44,0,1,0.89,0.85,625.58
W0128,2025-02-12,705.9,0,2,1.22,1.1,606.75
W0128,2025-02-13,502.07,0,3,0.91,0.96,615.01
W0128,2025-02-14,552.86,0,4,1.01,1.06,606.33
W0128,2025-02-15,527.37,0,5,0.91,0.9,602.51
W0128,2025-02-16,859.23,0,6,1.25,1.07,597.5
W0128,2025-02-17,289.03,0,0,0.88,0.82,613.86
W0128,2025-02-18,506.27,0,1,0.83,1.1,594.75
W0128,2025-02-19,643.95,0,2,1.02,1.07,589.83
W0128,2025-02-20,726.85,0,3,1.29,1.07,592.68
W0128,2025-02-21,652.56,0,4,0.96,1.11,599.39
W0128,2025-02-22,802.79,0,5,1.1,1.18,601.92
W0128,2025-02-23,712.19,0,6,1.16,0.93,611.05
W0128,2025-02-24,477.89,0,0,0.95,1.0,615.45
W0128,2025-02-25,651.54,0,1,1.07,1.1,609.72
W0128,2025-02-26,637.49,0,2,1.15,0.96,611.39
W0128,2025-02-27,668.79,0,3,1.24,0.93,612.39
W0128,2025-02-28,517.05,0,4,1.0,1.15,614.48
W0129,2025-02-01,487.78,0,5,1.03,0.86,463.39
W0129,2025-02-02,974.2,0,6,1.24,1.12,487.78
W0129,2025-02-03,551.04,0,0,1.24,0.86,730.99
W0129,2025-02-04,811.86,0,1,1.21,1.16,671.01
W0129,2025-02-05,572.99,0,2,0.88,1.18,706.22
W0129,2025-02-06,529.42,0,3,1.04,0.91,679.57
W0129,2025-02-07,546.25,0,4,0.9,1.0,654.55
W0129,2025-02-08,793.02,0,5,1.23,0.91,639.08
W0129,2025-02-09,742.29,0,6,1.1,1.0,658.32
W0129,2025-02-10,537.79,0,0,1.13,0.94,667.65
W0129,2025-02-11,532.99,0,1,0.85,1.18,654.66
W0129,2025-02-12,417.47,0,2,0.87,1.01,643.6
W0129,2025-02-13,388.83,0,3,1.05,0.89,624.76
W0129,2025-02-14,586.51,0,4,1.12,0.94,606.61
W0129,2025-02-15,604.31,0,5,0.96,1.05,605.17
W0129,2025-02-16,562.23,0,6,0.97,0.95,605.12
W0129,2025-02-17,477.87,0,0,0.86,1.03,602.44
W0129,2025-02-18,491.62,0,1,0.99,0.9,595.11
W0129,2025-02-19,845.54,0,2,1.27,1.08,589.36
W0129,2025-02-20,656.83,0,3,1.12,1.16,602.84
W0129,2025-02-21,472.55,0,4,1.04,0.91,605.54
W0129,2025-02-22,955.23,0,5,1.15,1.16,599.21
W0129,2025-02-23,791.12,0,6,1.19,1.03,615.39
W0129,2025-02-24,532.75,0,0,1.21,0.9,623.03
W0129,2025-02-25,649.01,0,1,1.08,1.16,619.27
W0129,2025-02-26,563.29,0,2,0.99,0.86,620.46
W0129,2025-02-27,428.82,0,3,0.96,1.01,618.26
W0129,2025-02-28,786.31,0,4,1.27,1.09,611.24
W0130,2025-02-01,1119.01,2,5,0.83,0.96,1063.06
W0130,2025-02-02,1449.01,2,6,0.98,1.11,1119.01
W0130,2025-02-03,830.53,2,0,0.91,0.8,1284.01
W0130,2025-02-04,1493.25,2,1,1.08,1.11,1132.85
W0130,2025-02-05,1479.99,2,2,1.28,0.99,1222.95
W0130,2025-02-06,1304.91,2,3,0.9,1.12,1274.36
W0130,2025-02-07,1216.5,2,4,0.89,1.17,1279.45
W0130,2025-02-08,1325.9,2,5,0.83,1.15,1270.46
W0130,2025-02-09,1296.92,2,6,1.05,0.9,1277.39
W0130,2025-02-10,910.01,2,0,0.95,0.88,1279.56
W0130,2025-02-11,891.08,2,1,0.95,0.81,1242.6
W0130,2025-02-12,1264.23,2,2,0.98,1.11,1210.65
W0130,2025-02-13,1507.25,2,3,1.3,0.98,1215.11
W0130,2025-02-14,1158.05,2,4,1.02,0.93,1237.58
W0130,2025-02-15,1700.38,2,5,1.27,0.98,1231.9
W0130,2025-02-16,1373.5,2,6,1.09,0.93,1263.13
W0130,2025-02-17,898.92,2,0,0.83,0.93,1270.03
W0130,2025-02-18,1394.76,2,1,1.22,0.95,1248.2
W0130,2025-02-19,928.82,2,2,0.81,0.97,1256.34
W0130,2025-02-20,1493.19,2,3,1.11,1.1,1239.11
W0130,2025-02-21,1250.5,2,4,1.12,0.93,1251.81
W0130,2025-02-22,1635.75,2,5,1.06,1.09,1251.75
W0130,2025-02-23,1733.98,2,6,1.05,1.17,1269.2
W0130,2025-02-24,1187.17,2,0,1.16,0.84,1289.41
W0130,2025-02-25,1145.48,2,1,0.98,0.94,1285.15
W0130,2025-02-26,978.55,2,2,0.83,0.96,1279.56
W0130,2025-02-27,985.14,2,3,0.83,0.97,1267.99
W0130,2025-02-28,1003.94,2,4,1.07,0.84,1257.51
W0131,2025-02-01,807.27,1,5,0.9,0.86,766.91
W0131,2025-02-02,841.73,1,6,0.83,1.07,807.27
W0131,2025-02-03,1013.61,1,0,1.12,1.08,824.5
W0131,2025-02-04,1185.5,1,1,1.18,1.18,887.54
W0131,2025-02-05,914.75,1,2,1.28,0.86,962.03
W0131,2025-02-06,958.79,1,3,1.12,0.96,952.57
W0131,2025-02-07,907.25,1,4,1.06,0.92,953.61
W0131,2025-02-08,838.22,1,5,1.01,0.83,946.99
W0131,2025-02-09,713.8,1,6,0.82,0.89,933.39
W0131,2025-02-10,1070.63,1,0,1.24,1.0,908.99
W0131,2025-02-11,990.86,1,1,1.21,0.96,925.16
W0131,2025-02-12,995.64,1,2,1.11,1.05,931.13
W0131,2025-02-13,678.47,1,3,0.93,0.95,936.5
W0131,2025-02-14,963.91,1,4,1.18,0.9,916.66
W0131,2025-02-15,1006.17,1,5,0.9,1.16,920.03
W0131,2025-02-16,1173.01,1,6,1.02,1.19,925.77
